"Hijos","Edad.Jefe","Ingresos.totales","Sexo.Jefe","Region","Trabajo.Jefe","Edu.Jefe","Uso.tecnologia.Jefe","Estrato.vivienda","Tipo.Union"
"N",49,0,"1","2","2","1","2","1","5"
"N",62,591666,"1","2","1","1","0","1","2"
"N",74,10833,"2","2","4","0","0","1","3"
"T",39,923333,"2","2","1","1","2","1","4"
"T",66,800000,"1","2","4","1","0","2","3"
"T",39,817000,"2","2","1","1","0","2","4"
"N",47,900008,"1","2","1","3","2","1","5"
"T",32,350000,"2","2","4","1","0","1","4"
"N",60,175000,"1","2","1","1","0","1","5"
"T",53,916666,"2","2","1","1","0","6","5"
"N",19,2200000,"1","2","1","1","2","6","5"
"T",48,1004166,"1","2","1","1","2","6","4"
"T",56,0,"2","2","4","1","0","0","4"
"N",51,1125000,"1","2","1","1","0","0","2"
"N",55,850000,"1","2","1","1","2","0","5"
"N",53,891666,"1","2","1","1","0","2","5"
"N",56,1233116,"1","2","1","1","0","2","5"
"T",24,891666,"1","2","1","1","2","2","1"
"T",58,883333,"2","2","4","1","2","2","5"
"N",46,1828000,"1","2","1","1","0","0","4"
"T",74,825000,"1","2","4","3","0","0","3"
"N",70,600008,"2","2","1","0","0","2","4"
"N",52,1300000,"1","2","1","0","0","2","5"
"T",52,937000,"2","2","1","1","2","2","5"
"T",41,1858333,"2","2","1","3","2","0","4"
"N",38,1657000,"1","2","1","3","2","2","6"
"N",75,1500000,"1","2","1","3","2","0","3"
"N",67,850000,"1","2","1","1","0","2","5"
"N",40,107,"2","2","1","3","2","2","5"
"T",32,500000,"2","3","1","3","0","1","4"
"N",68,500000,"1","3","1","0","0","2","3"
"N",60,4166666,"2","3","1","3","2","2","4"
"N",60,0,"2","3","4","1","2","2","3"
"T",46,800000,"2","3","1","1","2","1","4"
"T",58,450000,"1","3","1","1","0","2","5"
"T",52,828116,"2","3","4","1","2","1","3"
"N",55,950000,"2","3","1","1","0","1","3"
"N",70,900000,"1","3","4","1","2","2","4"
"N",69,400000,"1","3","1","1","0","8","2"
"T",24,200000,"2","3","4","1","0","1","2"
"N",64,40000,"1","3","1","1","0","1","4"
"N",66,700000,"1","3","1","1","0","1","5"
"N",32,250000,"1","3","1","1","2","1","4"
"N",71,300000,"1","3","4","0","0","1","2"
"T",44,250000,"2","3","4","0","0","1","4"
"T",59,500000,"2","3","1","1","2","3","5"
"N",37,1500000,"1","3","1","1","2","3","5"
"N",85,25000,"2","3","5","0","0","2","3"
"N",65,0,"1","3","5","1","0","2","3"
"N",42,0,"2","3","2","3","2","2","6"
"T",31,30000,"2","3","4","1","0","1","4"
"T",58,37500,"2","3","4","1","0","1","5"
"T",32,120000,"2","3","4","1","0","1","3"
"N",29,350000,"1","3","1","1","0","1","5"
"N",64,800000,"1","3","1","1","0","1","4"
"T",29,1373000,"2","3","1","3","2","2","4"
"T",54,720000,"2","3","4","1","2","2","4"
"N",57,33333,"2","3","4","1","0","2","5"
"T",36,900000,"2","3","1","1","2","2","6"
"N",68,1000000,"1","3","5","1","0","2","6"
"T",47,1300000,"2","3","1","1","0","1","4"
"N",28,270000,"1","3","1","1","0","1","4"
"T",43,925000,"2","3","1","1","0","1","4"
"T",63,180000,"2","3","4","1","2","1","3"
"T",55,440000,"2","3","1","1","0","2","4"
"N",62,33333,"2","3","4","1","0","1","6"
"N",81,12500,"1","3","5","1","0","2","3"
"N",18,600000,"1","3","3","3","2","2","5"
"N",82,20833,"2","3","4","0","0","2","3"
"T",60,41666,"2","3","4","1","0","2","3"
"T",22,150000,"2","3","4","1","0","0","4"
"T",29,500000,"2","3","2","3","2","2","6"
"T",68,64000,"2","3","4","0","0","2","3"
"T",57,0,"2","3","4","1","0","2","4"
"T",36,160000,"2","3","1","1","0","2","4"
"T",69,300000,"1","3","1","1","0","2","4"
"N",70,1275000,"2","3","6","1","0","2","3"
"T",46,100000,"2","3","1","3","2","2","5"
"T",50,400000,"2","3","1","1","0","2","5"
"T",33,925000,"2","3","1","1","2","2","4"
"T",49,450000,"2","3","1","1","2","2","4"
"T",56,616666,"2","3","1","1","0","0","4"
"T",20,650000,"2","3","4","1","0","1","4"
"T",42,150000,"2","3","4","1","0","1","5"
"N",62,366666,"1","3","1","1","0","1","5"
"T",28,979166,"2","3","1","3","0","1","4"
"T",78,1125000,"1","3","1","0","0","1","3"
"T",75,20833,"2","3","4","1","0","1","3"
"T",32,606666,"2","3","1","3","2","1","5"
"T",39,633333,"2","3","1","1","1","1","4"
"N",78,500000,"2","3","4","1","0","2","3"
"N",56,3800000,"1","3","1","3","2","3","4"
"N",54,504166,"1","3","1","1","0","1","4"
"T",38,900000,"2","3","1","1","0","1","4"
"T",64,800000,"1","3","1","1","0","1","3"
"T",44,826000,"2","2","1","1","0","2","6"
"N",42,100000,"1","2","1","1","0","2","4"
"N",27,600000,"1","2","1","1","2","2","5"
"T",38,850000,"1","2","1","1","0","2","5"
"T",62,0,"2","2","4","0","0","2","4"
"N",33,600000,"2","2","1","1","2","2","6"
"N",24,2500000,"2","2","1","3","2","2","5"
"T",72,1000000,"2","2","1","1","0","2","5"
"N",43,2282616,"2","2","1","3","2","2","2"
"N",61,1666666,"2","2","4","3","2","2","5"
"T",79,200000,"2","2","4","0","0","1","3"
"N",70,408333,"2","2","4","1","0","2","3"
"N",61,600000,"1","2","1","1","0","2","5"
"N",69,195000,"1","2","4","1","0","2","5"
"N",48,400000,"1","2","1","1","2","2","2"
"T",41,400000,"2","2","1","1","2","2","5"
"N",86,33333,"2","2","5","0","0","2","3"
"T",57,320833,"2","2","1","1","0","2","4"
"N",67,33333,"1","2","4","1","0","2","5"
"T",64,16666,"2","2","4","1","0","2","3"
"N",70,88166,"1","2","1","1","0","2","3"
"N",65,980000,"2","2","4","1","0","2","5"
"T",74,20000,"2","2","4","1","0","2","3"
"T",43,900000,"2","2","1","1","0","2","5"
"N",71,540000,"2","2","4","1","0","2","3"
"T",37,600000,"2","2","4","1","2","2","2"
"T",32,900000,"1","2","1","1","2","2","4"
"N",70,33333,"2","2","4","1","0","2","3"
"T",54,1147500,"2","2","1","1","2","2","3"
"T",69,1458333,"1","2","4","1","2","3","3"
"N",53,83333,"1","2","2","1","0","2","5"
"T",71,98,"2","2","4","1","0","2","3"
"T",46,686666,"2","2","1","1","1","2","5"
"T",45,200000,"2","2","1","1","0","2","5"
"T",65,200000,"2","2","4","1","0","1","6"
"T",35,500000,"2","2","1","1","2","2","4"
"N",72,166666,"2","2","4","0","0","2","4"
"N",55,400000,"2","2","1","1","0","2","5"
"N",67,916000,"1","2","6","1","0","2","4"
"N",56,20833,"2","2","4","1","0","2","5"
"T",35,1279166,"2","2","1","1","0","2","5"
"N",48,4500000,"2","2","1","3","2","2","5"
"T",76,0,"2","2","5","1","0","2","4"
"N",56,5500,"1","2","4","1","0","2","6"
"N",76,160000,"1","2","1","1","0","1","4"
"N",65,965000,"1","2","1","1","0","1","4"
"T",87,200000,"1","2","4","1","0","2","3"
"T",60,160000,"2","2","1","1","0","1","4"
"N",70,27083,"1","2","1","1","0","2","2"
"N",77,0,"2","2","4","1","0","2","3"
"N",77,162500,"2","2","4","1","0","2","5"
"N",66,560000,"1","2","1","1","0","2","4"
"N",56,400000,"1","2","1","1","1","2","4"
"N",92,25000,"2","2","5","0","0","2","3"
"T",78,79166,"2","2","4","3","0","2","3"
"N",85,0,"2","2","5","1","0","2","3"
"N",57,700000,"2","2","1","3","2","2","5"
"N",48,160000,"2","2","1","1","2","2","5"
"T",41,1168500,"2","2","1","3","2","2","3"
"N",46,4666666,"2","2","1","3","2","2","5"
"T",66,0,"2","2","4","1","0","2","6"
"N",48,162500,"1","2","1","1","0","1","5"
"N",77,8333,"1","2","4","1","0","2","4"
"N",55,1650000,"2","2","1","1","2","1","5"
"N",29,300000,"1","2","1","3","2","2","5"
"T",52,2360333,"2","2","1","1","2","2","4"
"N",25,200000,"1","2","1","3","0","2","5"
"N",56,0,"2","2","4","1","0","2","5"
"T",44,1733333,"1","2","1","1","0","2","4"
"N",54,96666,"2","2","1","0","0","2","4"
"N",17,208333,"1","2","1","1","0","2","5"
"N",91,108333,"1","2","1","1","0","2","5"
"N",63,200000,"1","2","1","1","0","2","6"
"T",50,1000000,"2","2","1","1","2","2","5"
"N",69,600000,"2","2","4","1","0","2","3"
"T",37,900000,"2","2","1","1","2","2","5"
"T",54,1200000,"2","2","1","1","2","2","4"
"T",47,800000,"2","2","4","1","2","2","2"
"N",30,200000,"2","2","1","1","0","2","5"
"N",52,6458333,"1","2","1","3","2","3","4"
"N",55,1700000,"1","2","1","1","2","3","5"
"T",37,1200000,"2","2","3","3","2","3","4"
"T",78,950000,"2","2","4","1","0","3","3"
"T",77,0,"1","2","4","1","0","2","3"
"N",22,166666,"2","2","3","3","2","3","5"
"N",90,2566666,"2","2","5","1","0","5","3"
"N",90,255000,"2","2","5","1","0","3","3"
"T",43,2850000,"2","2","1","3","2","5","4"
"T",46,1800000,"2","2","1","3","2","3","4"
"N",41,616666,"2","2","1","1","2","1","4"
"N",33,1035000,"1","2","1","1","2","3","4"
"T",60,5833333,"2","2","1","3","2","3","4"
"T",65,1300000,"1","2","1","1","0","2","4"
"N",49,600000,"1","2","1","3","2","3","4"
"T",72,1328116,"2","2","4","1","0","2","3"
"T",49,83333,"2","2","4","1","2","3","2"
"N",55,516666,"2","2","6","1","2","3","4"
"T",49,1100000,"2","2","4","1","0","3","4"
"T",31,1283333,"2","2","1","3","2","3","5"
"T",45,4187500,"2","2","1","3","2","3","4"
"T",37,900000,"2","2","1","1","0","2","4"
"T",60,2766666,"2","2","1","3","2","1","4"
"T",56,0,"2","2","4","1","2","3","3"
"N",72,5208333,"2","2","6","3","2","4","3"
"T",22,225000,"2","2","4","3","2","2","6"
"N",49,600000,"1","2","1","1","0","1","5"
"N",54,650000,"2","2","4","1","0","3","3"
"T",49,200000,"2","2","1","0","2","2","4"
"N",19,466666,"2","2","1","1","2","2","5"
"T",49,250000,"2","2","1","1","0","1","2"
"T",46,2413583,"2","2","1","3","2","2","5"
"N",58,1116666,"1","2","1","1","0","1","5"
"N",54,708333,"1","2","1","1","2","2","4"
"N",71,4166,"1","2","4","0","0","1","3"
"N",30,400000,"1","2","1","1","2","1","4"
"T",35,158333,"2","2","2","1","2","1","4"
"N",71,8333,"2","2","4","1","0","1","4"
"N",84,0,"1","2","6","0","0","1","4"
"N",74,16666,"1","2","4","1","0","1","4"
"T",46,316666,"2","2","2","1","0","1","4"
"N",54,0,"1","2","4","0","0","1","4"
"N",39,833333,"1","2","1","2","2","2","2"
"N",55,680000,"1","2","4","1","2","3","4"
"T",44,400000,"2","2","4","1","2","0","2"
"N",78,900000,"1","2","1","1","0","3","3"
"N",56,250000,"2","2","6","1","2","3","6"
"N",26,1020000,"1","2","1","1","2","3","5"
"N",29,897000,"2","2","1","3","2","2","5"
"N",67,1220000,"1","2","6","1","0","3","6"
"T",31,800000,"2","2","1","3","2","2","4"
"N",62,2500000,"2","2","1","2","2","3","3"
"N",86,828000,"1","2","5","1","0","3","3"
"N",84,12500,"1","2","5","1","0","3","5"
"N",41,0,"1","2","2","3","2","4","5"
"T",55,2250000,"2","2","1","1","0","4","4"
"N",63,1028648,"1","2","1","1","0","5","3"
"N",65,1800000,"2","2","4","3","2","4","5"
"T",42,3394500,"2","2","1","3","2","4","5"
"N",60,1583333,"2","2","1","2","2","3","4"
"T",61,0,"2","2","4","1","2","3","3"
"N",79,166666,"2","2","6","1","2","6","3"
"N",19,208333,"1","2","3","3","2","3","5"
"N",22,250000,"2","2","3","3","2","3","5"
"T",40,2000000,"2","2","4","3","2","3","4"
"T",75,897125,"2","2","4","1","0","3","3"
"T",49,3600000,"2","2","1","3","2","4","6"
"N",58,216666,"1","2","5","1","0","4","4"
"T",83,0,"2","2","6","0","0","1","3"
"N",86,2711844,"1","2","4","3","1","4","4"
"T",99,0,"2","2","5","1","0","4","3"
"N",38,2600000,"1","2","1","3","2","4","5"
"T",85,4000000,"1","2","6","1","0","4","3"
"T",60,0,"2","2","4","1","2","3","4"
"T",55,1300000,"2","2","1","1","2","3","4"
"T",46,987125,"2","2","1","3","2","3","4"
"N",23,800000,"1","2","1","1","2","1","5"
"T",49,16666,"2","2","2","1","0","1","5"
"N",54,350000,"1","2","2","1","0","1","5"
"N",62,25000,"2","2","4","1","0","1","4"
"T",35,400000,"2","2","1","1","0","1","4"
"N",85,200000,"1","2","5","0","0","1","3"
"T",78,0,"1","2","4","0","0","1","5"
"N",55,150000,"2","2","4","1","0","1","5"
"T",73,200000,"2","2","4","1","0","1","3"
"N",56,400000,"2","2","1","1","0","1","4"
"N",21,200000,"2","2","6","1","2","1","5"
"T",56,100000,"2","2","4","0","0","1","4"
"N",71,166666,"2","2","4","1","0","1","6"
"T",82,0,"2","2","4","0","0","1","3"
"T",41,166666,"2","2","4","1","0","1","5"
"T",37,1300000,"2","2","1","3","2","1","4"
"N",55,200000,"1","2","1","1","0","1","5"
"N",61,12500,"2","2","4","0","0","1","3"
"T",50,200000,"2","2","4","3","2","3","6"
"T",47,0,"2","2","4","1","2","2","6"
"N",85,5000000,"2","2","4","1","0","5","3"
"N",79,400000,"2","2","4","1","0","5","5"
"N",80,8000000,"2","2","6","1","0","5","3"
"N",67,106,"2","2","6","3","2","4","5"
"N",76,1866666,"2","2","4","3","0","4","5"
"N",21,700000,"2","2","3","3","2","4","5"
"N",68,1041666,"2","2","4","3","2","4","3"
"N",47,500000,"1","2","1","1","0","1","5"
"T",61,3575000,"2","2","4","3","2","4","5"
"N",47,3712598,"2","2","1","3","2","5","4"
"N",29,937500,"2","2","1","3","2","3","5"
"T",64,4012500,"2","2","1","3","2","3","4"
"T",46,560000,"2","2","1","3","2","3","4"
"N",62,570000,"1","2","1","1","0","1","4"
"N",57,2166666,"1","2","6","1","2","3","4"
"T",36,700000,"1","2","1","1","0","1","5"
"N",50,3575000,"2","2","1","3","2","3","5"
"N",81,1000000,"2","2","4","1","0","4","3"
"N",47,3450000,"1","2","1","1","2","3","4"
"N",53,5733333,"2","2","1","3","2","4","4"
"T",44,1530000,"2","2","4","1","2","3","4"
"N",67,3000000,"2","2","1","3","2","4","5"
"T",71,58333,"2","2","4","1","2","4","4"
"T",69,0,"2","2","4","1","0","1","3"
"T",85,16666,"2","2","4","0","0","3","5"
"T",44,480000,"2","2","1","1","0","1","4"
"N",36,725000,"1","2","1","1","0","1","4"
"T",35,415000,"2","2","4","1","0","2","4"
"N",48,6500000,"1","2","1","3","2","2","5"
"T",52,2220000,"1","2","1","1","1","2","3"
"N",59,300000,"2","2","1","1","0","1","2"
"N",36,600000,"1","2","1","1","2","1","5"
"T",72,8333,"1","2","5","0","0","1","4"
"N",32,500000,"1","2","1","1","0","2","5"
"T",37,500000,"2","2","1","1","2","1","4"
"T",23,500000,"2","2","1","1","2","2","4"
"N",49,791666,"1","2","1","1","0","2","4"
"T",60,1016666,"2","2","1","1","0","1","3"
"T",46,0,"2","2","4","1","0","1","4"
"T",37,0,"2","2","4","1","0","1","6"
"T",92,8333,"2","2","4","1","0","1","3"
"T",43,0,"2","2","4","1","0","1","4"
"N",26,300000,"1","2","1","1","2","1","5"
"N",43,1000000,"1","2","1","1","0","1","4"
"N",48,804166,"1","2","1","1","0","2","2"
"T",23,1300000,"2","2","4","1","2","2","2"
"N",73,275000,"2","7","6","1","2","4","3"
"N",59,660000,"1","7","1","1","0","5","4"
"T",31,3213333,"2","7","1","2","2","4","5"
"T",33,2578666,"2","7","1","3","2","4","5"
"N",89,4375000,"2","7","5","1","0","5","3"
"T",58,380000,"1","7","1","1","2","1","4"
"N",66,1950000,"2","7","1","3","2","3","4"
"T",35,3160000,"2","7","1","3","2","3","4"
"T",44,1583333,"2","7","1","3","2","3","6"
"N",72,6083333,"2","7","6","3","2","6","3"
"N",57,4166,"2","7","4","3","0","1","5"
"T",66,712500,"1","7","1","1","0","1","3"
"N",45,0,"2","7","6","3","2","4","5"
"N",53,861449,"2","7","1","1","2","1","3"
"N",70,2925000,"2","7","6","3","2","4","4"
"N",61,14250000,"2","7","1","3","2","6","4"
"N",87,40333333,"2","7","1","1","2","6","4"
"T",41,1853500,"2","7","1","2","2","3","2"
"N",68,3000000,"2","7","1","3","2","5","4"
"N",58,8900000,"2","7","6","2","2","4","5"
"N",44,1200000,"2","7","1","3","2","5","5"
"T",46,60000,"2","7","4","1","0","2","5"
"T",41,900000,"2","7","1","1","0","3","4"
"N",56,9660000,"1","7","1","3","2","4","4"
"N",60,900000,"1","7","1","3","2","3","4"
"N",56,3000000,"1","7","1","3","2","6","4"
"T",59,3033333,"2","7","1","3","2","6","4"
"N",47,1293000,"2","7","1","3","2","2","4"
"T",57,1120000,"2","7","1","1","2","1","4"
"N",66,0,"1","7","2","1","0","2","4"
"T",70,1100000,"2","7","4","1","0","2","4"
"T",83,1200000,"2","7","4","1","0","3","3"
"N",52,2558333,"1","7","1","3","2","3","4"
"T",69,1300000,"2","7","4","1","0","3","3"
"T",71,887620,"2","7","5","0","0","2","3"
"N",79,33333,"2","7","4","1","0","2","4"
"N",55,490833,"2","7","6","1","0","3","3"
"N",83,100000,"2","7","5","1","0","2","3"
"N",67,475000,"2","7","1","1","0","2","4"
"N",17,58333,"2","7","4","3","1","2","5"
"T",34,400000,"2","7","6","1","2","2","4"
"N",53,701666,"1","7","6","1","0","1","5"
"N",60,1200000,"1","7","1","1","0","2","6"
"N",48,350000,"2","7","1","1","0","1","4"
"T",41,29166,"2","7","4","1","0","1","6"
"N",85,100000,"2","7","4","1","0","1","6"
"N",46,1028382,"1","7","1","1","2","1","4"
"N",25,828116,"1","7","1","1","2","1","5"
"T",25,600000,"2","7","2","1","2","1","1"
"T",47,120000,"2","7","1","1","0","1","4"
"T",46,500000,"2","7","1","1","0","1","5"
"N",87,828116,"2","7","6","0","0","2","3"
"N",64,893219,"1","7","6","1","0","2","4"
"N",84,416666,"2","7","5","1","0","2","3"
"N",59,1300000,"1","7","1","1","1","8","6"
"T",73,828116,"1","7","6","1","0","2","4"
"T",64,0,"2","7","4","1","0","2","6"
"N",88,1495172,"1","7","6","1","0","2","3"
"T",89,0,"2","7","4","0","0","2","3"
"T",26,500000,"2","7","6","1","2","1","2"
"N",62,600000,"2","7","4","1","0","2","3"
"T",46,1093214,"2","7","1","3","2","2","4"
"N",67,520000,"2","7","4","1","0","1","4"
"T",46,1433341,"2","7","1","1","2","2","4"
"N",57,992204,"1","7","1","1","2","2","4"
"N",59,1180365,"1","7","1","1","0","2","5"
"N",68,413333,"1","7","6","0","0","2","5"
"T",54,0,"2","7","4","1","0","2","5"
"N",70,1249449,"2","7","6","1","2","2","4"
"T",61,966116,"2","7","4","1","0","2","3"
"T",29,6825000,"2","7","4","1","2","2","4"
"N",31,992204,"1","7","1","1","2","2","5"
"T",47,800000,"2","7","1","1","2","2","4"
"T",58,994157,"1","7","1","1","0","2","3"
"N",40,1240998,"1","7","1","3","2","2","4"
"T",74,0,"2","7","4","1","0","2","3"
"T",40,21666,"2","7","4","1","0","0","4"
"T",88,0,"2","7","4","0","0","1","3"
"T",54,641666,"1","7","1","1","0","1","4"
"N",28,466666,"1","7","1","1","0","1","5"
"T",36,98,"2","7","6","0","0","1","3"
"T",40,400000,"2","7","1","1","0","1","5"
"T",25,250000,"2","7","4","1","1","1","5"
"N",89,8333,"2","7","4","0","0","1","3"
"N",57,29166,"2","7","4","1","0","1","4"
"T",38,100000,"2","7","1","1","0","1","5"
"T",69,897125,"2","7","4","1","0","1","3"
"N",28,1000000,"1","7","1","1","2","1","5"
"T",37,200000,"2","7","1","1","2","1","4"
"T",60,160000,"2","7","1","1","0","1","4"
"T",61,0,"2","7","5","0","0","1","3"
"N",61,897125,"2","7","4","1","2","1","3"
"N",43,5150000,"1","7","1","0","0","1","4"
"T",60,849333,"2","4","4","1","0","3","3"
"T",67,20833,"2","4","4","1","0","3","4"
"N",46,400000,"1","4","2","1","0","3","4"
"N",62,5240000,"1","4","1","3","2","3","5"
"N",15,0,"2","4","3","3","0","1","5"
"N",17,0,"2","4","3","3","2","1","5"
"N",82,0,"2","4","4","1","0","1","5"
"N",63,800000,"2","4","4","3","2","3","5"
"T",85,166765,"2","4","4","0","0","1","4"
"T",53,440000,"2","4","1","1","2","2","4"
"T",58,491666,"2","4","4","1","2","2","4"
"T",50,880671,"2","4","1","3","2","2","4"
"T",65,0,"2","4","4","1","0","1","6"
"N",23,233333,"1","4","3","3","2","2","5"
"N",27,1625000,"2","4","1","3","2","2","5"
"N",59,25000,"2","4","4","1","2","2","4"
"T",50,1141666,"2","4","1","3","2","2","5"
"T",46,416666,"2","4","4","3","2","2","3"
"T",38,400000,"2","4","1","1","2","1","5"
"T",59,35000,"2","4","1","1","0","1","4"
"T",38,823000,"2","4","1","2","2","1","4"
"N",49,20833,"1","4","4","3","0","1","4"
"T",20,850000,"2","4","1","1","2","1","4"
"N",29,1393333,"2","4","1","3","2","1","5"
"N",19,98333,"2","4","3","3","2","1","5"
"T",40,1347114,"2","4","1","3","2","3","4"
"N",24,300000,"1","4","1","1","2","1","4"
"T",33,800000,"1","4","1","3","2","2","4"
"N",23,1169333,"2","4","1","3","2","3","5"
"N",70,104166,"2","4","1","0","0","2","4"
"T",40,828000,"2","4","1","1","2","1","5"
"N",60,800000,"1","4","1","1","0","1","4"
"N",63,241666,"2","4","1","3","0","3","3"
"T",52,480000,"2","4","4","1","2","1","3"
"T",24,418000,"2","4","1","1","2","1","4"
"T",25,600000,"2","4","1","1","2","1","5"
"T",51,450000,"2","4","1","1","2","2","5"
"T",50,106,"2","4","4","1","0","2","5"
"N",64,23333,"2","4","4","1","0","1","4"
"T",41,0,"2","4","4","1","2","2","4"
"T",63,0,"2","4","4","1","0","2","3"
"N",20,25000,"1","4","3","3","2","3","5"
"T",36,828116,"2","4","1","2","2","2","5"
"T",34,828000,"2","4","1","1","2","2","4"
"T",55,900000,"2","4","1","3","2","2","4"
"N",70,33333,"2","4","4","1","2","2","5"
"N",24,500008,"1","4","3","3","2","2","5"
"T",48,140000,"2","4","4","3","2","2","5"
"N",19,850000,"2","4","1","1","2","2","5"
"N",27,800000,"1","4","1","1","2","1","5"
"T",53,256666,"2","4","4","1","0","1","4"
"N",89,150000,"2","4","5","1","0","1","3"
"T",25,150000,"2","4","2","1","2","1","5"
"N",66,1100000,"1","4","4","3","2","1","4"
"T",53,994116,"1","4","1","1","2","1","4"
"N",60,150000,"2","4","4","3","2","1","5"
"T",24,766666,"2","4","1","3","2","1","4"
"T",35,900000,"2","4","1","1","2","1","4"
"N",59,837500,"2","4","4","3","2","1","4"
"T",56,500000,"2","4","1","1","0","1","4"
"N",74,108333,"2","4","4","1","0","1","4"
"T",49,0,"2","4","5","1","2","1","4"
"T",82,25000,"2","4","4","1","0","1","3"
"T",79,0,"2","4","4","1","0","1","5"
"T",48,1000000,"2","4","1","1","2","1","5"
"N",80,340000,"1","4","1","1","0","1","5"
"N",39,448333,"2","4","1","1","2","1","4"
"T",46,480000,"2","4","1","1","0","1","3"
"N",84,41666,"2","4","4","1","0","1","3"
"N",68,226666,"1","4","1","1","0","1","5"
"N",65,4166,"2","4","5","0","0","1","4"
"N",70,226666,"1","4","1","1","0","1","4"
"N",28,0,"2","4","1","3","2","1","5"
"T",46,183333,"2","4","1","1","0","1","4"
"N",51,300000,"2","4","1","1","0","1","4"
"T",37,111666,"2","3","4","1","0","3","2"
"T",50,25000,"2","3","4","1","2","3","6"
"N",28,5427091,"1","3","1","3","2","3","5"
"N",31,1788833,"1","3","1","1","2","3","5"
"T",46,925148,"1","3","1","1","2","3","4"
"T",54,447500,"2","3","1","1","2","3","6"
"T",52,100000,"2","3","1","1","1","2","5"
"T",58,0,"2","3","4","1","0","2","5"
"N",21,250000,"2","3","1","1","0","2","5"
"T",47,925150,"2","3","1","1","2","3","5"
"N",36,3934342,"1","3","1","2","2","3","5"
"N",57,500000,"2","3","1","1","0","2","4"
"N",58,1300000,"2","3","6","1","0","2","5"
"N",33,0,"2","3","2","3","0","3","5"
"N",35,1223698,"2","3","1","3","2","3","5"
"T",39,850000,"2","3","1","1","2","1","4"
"N",50,1600000,"1","3","1","3","2","3","5"
"N",64,3575000,"1","3","6","3","2","3","5"
"N",77,3250000,"2","3","6","3","2","3","3"
"N",37,2347032,"1","3","1","3","2","3","5"
"N",28,50000,"2","3","3","3","2","3","5"
"N",70,800000,"1","3","1","1","0","1","3"
"N",75,29166,"2","3","4","0","0","2","3"
"N",60,600000,"1","3","4","1","0","1","5"
"N",75,700000,"1","3","1","1","0","2","4"
"N",50,200000,"2","3","1","1","0","2","4"
