DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;P10000;P400;P401;P402;P403;P404;P406S2;P407S2;P408;P4900;P807;P809;P809S1;P420;P171;P6850;P5971;P5971S1;P5971S1A1;P5971S2;P5971S2A1;P5971S3;P5971S3A1;P5971S4;P5971S4A1;P5971S5;P5971S5A1;P5971S6;P5971S6A1;P5971S7;P5971S7A1;P5971S8;P5971S8A1;P5971S9;P5971S9A1;P5971S10;P5971S10A1;FEX_C
7211609;5;1;5;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;160,372114151953
7211609;6;1;6;6;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;160,372114151953
7211610;4;1;4;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;166,863129304035
7211610;5;1;5;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;166,863129304035
7211612;3;1;3;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;68,6256860157287
7211618;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;534,90224384989
7211628;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;81,4913536985333
7211634;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;81,5939087502284
7211635;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;75,4352803831206
7211635;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;8;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;75,4352803831206
7211640;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;8;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;55,3366836193224
7211643;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;79,7666396700315
7211661;3;1;3;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;33,9270538414901
7211663;5;1;5;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;29,0450879536592
7211666;4;1;4;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;39,9662525000712
7211668;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;33,9425101739668
7211668;5;1;5;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;33,9425101739668
7211671;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;31,614352501503
7211672;5;1;5;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;141,200735624613
7211673;3;1;3;1;6;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;219,056972133642
7211679;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;120,797182794669
7211684;5;1;5;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;279,514962371316
7211688;4;1;4;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;118,142831974434
7211696;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;149,804883015107
7211696;5;1;5;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;149,804883015107
7211704;3;1;3;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;93,3056362192999
7211704;4;1;4;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;93,3056362192999
7211708;3;1;3;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;105,573227826166
7211710;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;115,736226315998
7211712;3;1;3;2;6;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;38,4475959921677
7211715;3;1;3;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;81,3772923981947
7211722;3;1;3;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;32,2228717056032
7211726;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;27,0886041690263
7211726;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;27,0886041690263
7211728;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;27,0886041690263
7211733;2;1;2;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;16,3205207907927
7211733;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;16,3205207907927
7211733;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;16,3205207907927
7211740;3;1;3;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;35,0551332269879
7211744;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;20,4203310760638
7211758;3;1;3;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;26,6243190547686
7211765;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;50,380823767742
7211767;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63,9407009747037
7211773;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;84,1943537701147
7211773;5;1;5;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;84,1943537701147
7211776;3;1;3;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;12,8799810288344
7211777;4;1;4;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;36,5778282946664
7211785;3;1;3;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;14,0891833774368
7211787;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;36,5778282946664
7211796;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;35,0551332269879
7211806;3;1;3;1;4;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;16;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;24,6594230166288
7211824;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;2;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;60,4981359153791
7211824;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;60,4981359153791
7211828;5;1;5;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;65,6343540574251
7211830;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;42,5378868193754
7211838;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;113,175779832309
7211846;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;110,279347098296
7211853;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;91,3220920261637
7211856;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;248,549131817636
7211859;3;1;3;3;6;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;70,6420084156633
7211860;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;93,7102046264074
7211860;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;93,7102046264074
7211861;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;76,1123012634608
7211864;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;115,604054733376
7211865;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;90,9804613560941
7211865;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;90,9804613560941
7211872;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;92,4213008139992
7211874;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;82,3178971458788
7211882;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;136,07509194637
7211885;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;47,3068403382693
7211886;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;81,8487867961061
7211888;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;144,72181203854
7211890;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;105,756723552748
7211892;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;60,8521247828187
7211902;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;63,6499236234081
7211914;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;39,1143862466311
7211917;2;1;2;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;27,9170402390861
7211924;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;165,619758028483
7211926;2;1;2;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;7;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;164,390457559733
7211926;3;1;3;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;164,390457559733
7211927;3;1;3;3;6;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;77,6623110201783
7211928;2;1;2;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;122,291958013084
7211930;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;146,138142138921
7211930;5;1;5;5;6;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;146,138142138921
7211931;5;1;5;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;8;1;4;2; ;2; ;2; ;2; ;1;4;2; ;2; ;2; ;159,87670035001
7211931;6;1;6;6;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;159,87670035001
7211932;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;8;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;127,640713909753
7211932;5;1;5;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;127,640713909753
7211933;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;83,7081415756063
7211937;3;2;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;117,276586945965
7211942;6;1;6;6;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;2;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;24,912832810897
7211942;7;1;7;7;6;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;24,912832810897
7211945;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;32,773003119363
7211946;2;1;2;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;24,8466984678054
7211946;3;1;3;3;6;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;24,8466984678054
7211952;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;3;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;34,7334213252867
7211952;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;34,7334213252867
7211956;8;1;8;8;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;38,1267969635101
7211956;15;1;15;15;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;38,1267969635101
7211962;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;243,535641965712
7211962;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;243,535641965712
7211965;6;1;6;6;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;70,2067052704498
7211971;6;1;6;6;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;15,7890094852009
7211974;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;1;6;2; ;2; ;2; ;15,1830591062687
7211981;6;1;6;6;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;419,140843114545
7211982;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;248,230720216426
7211985;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;266,066231767115
7211986;6;1;6;6;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;321,71148198615
7211998;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;231,815007555532
7212004;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;225,245351470962
7212006;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;624,089916650901
7212006;5;1;5;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;624,089916650901
7212006;6;1;6;6;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;624,089916650901
7212006;2;3;2;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;624,089916650901
7212006;3;3;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;624,089916650901
7212009;6;1;6;6;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;900,538850406271
7212009;7;1;7;7;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;900,538850406271
7212014;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;569,355435345567
7212014;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;569,355435345567
7212014;5;1;5;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;569,355435345567
7212028;6;1;6;6;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;331,954758138324
7212031;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;393,324418291624
7212032;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;348,975846145341
7212035;5;3;5;5;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;0;2; ;2; ;2; ;1;0;2; ;2; ;2; ;2; ;235,437319797131
7212051;5;1;5;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;30,7495941846065
7212051;6;1;6;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;30,7495941846065
7212053;3;1;3;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;29,9651234423503
7212060;6;1;6;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;25,3804548233401
7212061;4;1;4;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;20,392147640008
7212073;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;38,0137224784899
7212079;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;74,8732570206466
7212079;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;74,8732570206466
7212082;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;55,1602427127533
7212085;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;75,7221194309291
7212086;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;75,7221194309291
7212087;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;59,8986056165173
7212087;4;1;4;4;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;59,8986056165173
7212110;3;1;3;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;50,3287285324033
7212111;4;1;4;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;45,6413483878927
7212112;3;1;3;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;51,3403573043443
7212112;4;1;4;2;6;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;51,3403573043443
7212117;3;1;3;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;47,0651735296246
7212118;3;1;3;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;38,9270608374198
7212122;3;1;3;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;52,4663204197631
7212124;3;1;3;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;97,1441512623239
7212128;4;1;4;2;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;93,1633957799047
7212135;3;1;3;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;51,8700176921709
7212143;2;1;2;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;110,361823821215
7212148;5;1;5;1;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;153,610069242667
7212196;3;1;3;3;3;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;292,432249408541
