DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;P784S1A3;FEX_C
7155245;2;1;2;5;67,4849351199653
7155248;1;1;1;3;102,511915034694
7155254;1;1;1;3;74,3838416010251
7155255;1;1;1;3;100,510229394933
7155256;1;1;1;4;98,3849817736889
7155261;1;1;1;3;47,3671469684043
7155261;2;1;2;4;47,3671469684043
7155262;1;1;1;5;64,8332744449083
7155262;2;1;2;6;64,8332744449083
7155268;1;1;1;4;38,295210858421
7155269;1;1;1;4;37,4839327855091
7155269;2;1;2;5;37,4839327855091
7155273;1;1;1;4;38,1860311769133
7155282;1;1;1;4;21,8970150947446
7155287;1;1;1;3;36,0157837452661
7155295;1;1;1;2;44,5705678754909
7155295;2;1;2;3;44,5705678754909
7155309;1;1;1;4;65,0614211934129
7155310;1;1;1;3;86,0193442710827
7155310;2;1;2;4;86,0193442710827
7155339;1;1;1;3;25,8874586849793
7155339;2;1;2;4;25,8874586849793
7155344;1;1;1;2;21,7019087908895
7155348;1;1;1;3;18,4055405213264
7155349;1;1;1;2;27,7760010681568
7155353;1;1;1;3;72,0761083209395
7155354;1;1;1;5;55,8192681216939
7155354;2;1;2;7;55,8192681216939
7155355;1;1;1;2;47,0208023802605
7155360;1;1;1;3;54,6064799025842
7155364;1;1;1;2;31,9632695817615
7155364;2;1;2;3;31,9632695817615
7155365;1;1;1;3;46,9033764297662
7155367;1;1;1;3;45,896809998534
7155369;1;1;1;2;31,0714839050155
7155370;1;1;1;2;27,6101400660224
7155370;2;1;2;3;27,6101400660224
7155370;3;1;3;4;27,6101400660224
7155374;1;1;1;2;44,5645020241216
7155374;2;1;2;3;44,5645020241216
7155386;1;1;1;3;25,7295500955865
7155386;2;1;2;4;25,7295500955865
7155391;1;1;1;3;10,3089188986723
7155391;2;1;2;4;10,3089188986723
7155394;1;1;1;3;26,8364880098457
7155394;2;1;2;4;26,8364880098457
7155396;1;1;1;2;11,1743352859531
7155401;1;1;1;4;52,0566969284065
7155401;2;1;2;5;52,0566969284065
7155406;1;1;1;3;43,6309261825568
7155415;1;1;1;5;33,7131845248725
7155418;1;1;1;4;39,3317779858276
7155430;1;1;1;3;46,5896058290943
7155430;2;1;2;4;46,5896058290943
7155430;3;1;3;5;46,5896058290943
7155440;1;1;1;3;81,0397761254642
7155440;2;1;2;4;81,0397761254642
7155441;1;1;1;3;44,3936434433296
7155441;2;1;2;4;44,3936434433296
7155449;1;1;1;3;52,5016080386189
7155449;2;1;2;4;52,5016080386189
7155450;1;1;1;4;71,8519397795229
7155450;2;1;2;5;71,8519397795229
7155450;3;1;3;6;71,8519397795229
7155455;1;1;1;3;82,7786448242415
7155455;2;1;2;4;82,7786448242415
7155457;1;1;1;3;30,770129115043
7155457;2;1;2;4;30,770129115043
7155457;3;1;3;5;30,770129115043
7155462;1;1;1;3;68,7635411059789
7155462;2;1;2;4;68,7635411059789
7155490;1;1;1;2;19,0464843276654
7155493;1;1;1;3;66,1175987857436
7155493;2;1;2;4;66,1175987857436
7155493;3;1;3;5;66,1175987857436
7155496;1;1;1;3;69,5407561962233
7155497;1;1;1;3;59,7631402229102
7155497;2;1;2;4;59,7631402229102
7155504;1;1;1;3;98,5667016677226
7155504;2;1;2;4;98,5667016677226
7155504;3;1;3;5;98,5667016677226
7155508;1;1;1;3;82,7786448242415
7155508;2;1;2;4;82,7786448242415
7155510;1;1;1;3;52,5016080386189
7155510;2;1;2;4;52,5016080386189
7155511;1;1;1;3;66,5167117568814
7155518;1;1;1;3;43,943663508859
7155518;2;1;2;4;43,943663508859
7155519;1;1;1;3;39,3280736448029
7155519;2;1;2;4;39,3280736448029
7155520;1;1;1;3;49,8556657183836
7155527;1;1;1;5;156,436095963458
7155527;2;1;2;7;156,436095963458
7155534;1;1;1;3;118,79941382112
7155534;2;1;2;4;118,79941382112
7155534;3;1;3;5;118,79941382112
7155563;1;1;1;5;88,3658531339003
7155597;1;1;1;4;177,866515355687
7155599;1;1;1;3;75,1877226050909
7155599;2;1;2;4;75,1877226050909
7155607;1;1;1;7;273,240013716925
7155630;1;1;1;3;159,214224630009
7155634;1;1;1;2;97,9025816825208
7155635;1;1;1;3;138,599425386586
7155635;2;1;2;4;138,599425386586
7155635;3;1;3;5;138,599425386586
7155636;1;1;1;3;211,670354694779
7155637;1;1;1;3;180,682364601044
7155639;1;1;1;3;178,60235808582
7155639;2;1;2;4;178,60235808582
7155644;1;1;1;3;221,651249022155
7155644;2;1;2;4;221,651249022155
7155644;3;1;3;5;221,651249022155
7155646;1;1;1;3;197,816635524106
7155646;2;1;2;4;197,816635524106
7155646;3;1;3;6;197,816635524106
7155658;1;1;1;3;18,850096271223
7155659;1;1;1;3;97,6808799399569
7155659;2;1;2;5;97,6808799399569
7155659;3;1;3;6;97,6808799399569
7155659;4;1;4;7;97,6808799399569
7155661;1;1;1;6;52,344317698506
7155663;1;1;1;3;46,2786597478923
7155663;2;1;2;4;46,2786597478923
7155664;1;1;1;3;48,1793910277777
7155664;2;1;2;7;48,1793910277777
7155666;1;1;1;3;40,0061532517533
7155672;2;1;2;4;45,8158635660786
7155672;1;1;1;3;45,8158635660786
7155679;1;1;1;3;60,7217527664438
7155701;1;1;1;4;134,410517463671
7155701;2;1;2;5;134,410517463671
7155701;3;1;3;6;134,410517463671
7155702;1;1;1;3;101,361810795695
7155702;2;1;2;5;101,361810795695
7155703;1;1;1;2;137,63618229315
7155703;2;1;2;3;137,63618229315
7155709;1;1;1;3;286,186352120891
7155709;2;1;2;4;286,186352120891
7155745;1;1;1;2;197,846564836654
7155794;1;1;1;2;356,29878877205
7155796;1;1;1;3;388,911728049927
7155801;1;1;1;1;157,709648376174
7155801;2;1;2;2;157,709648376174
7155810;1;1;1;3;65,1444923714547
7155811;1;1;1;3;69,9612752888507
7155811;2;1;2;4;69,9612752888507
7155812;1;1;1;3;94,3293720812475
7155814;1;1;1;3;73,107034847838
7155815;1;1;1;4;70,92957402199
7155815;2;1;2;5;70,92957402199
7155817;1;1;1;4;82,0378760573606
7155819;1;1;1;4;140,102922126866
7155819;2;1;2;5;140,102922126866
7155820;2;1;2;4;112,191054500293
7155820;1;1;1;3;112,191054500293
7155820;3;1;3;5;112,191054500293
7155824;1;1;1;5;106,602260007588
7155824;2;1;2;6;106,602260007588
7155870;1;1;1;2;260,795053902866
7155899;1;1;1;2;113,528970994397
7155910;1;1;1;3;226,960037697657
7155910;2;1;2;4;226,960037697657
7155910;3;1;3;5;226,960037697657
7155912;2;1;2;2;269,987393919219
7155912;1;1;1;1;269,987393919219
7155941;1;1;1;3;184,867868155755
7155941;2;1;2;4;184,867868155755
7155955;1;1;1;2;152,352120637984
7155969;1;1;1;3;157,073188543929
7155972;1;1;1;3;108,299551160821
7155974;2;1;2;4;66,9357939564516
7155974;1;1;1;3;66,9357939564516
7155976;1;1;1;4;756,316758876986
7155976;2;1;2;5;756,316758876986
7155976;3;1;3;6;756,316758876986
7155985;1;1;1;5;149,333347745505
7156007;1;1;1;4;40,01818808587
7156013;1;1;1;2;41,3543070474725
7156015;1;1;1;3;49,9035181715843
7156015;2;1;2;4;49,9035181715843
7156019;1;1;1;5;113,921396302589
7156019;2;1;2;6;113,921396302589
7156024;1;1;1;2;55,6063494041318
7156067;1;1;1;3;44,3981105400705
7156124;1;1;1;3;100,62258810531
7156124;2;1;2;4;100,62258810531
7156124;3;1;3;5;100,62258810531
7156125;1;1;1;4;233,109971474015
7156125;2;1;2;5;233,109971474015
7156132;1;1;1;4;68,5306385803993
7156135;1;1;1;3;90,7049388509508
7156150;1;1;1;2;60,5397145066552
7156150;2;1;2;3;60,5397145066552
7156155;1;1;1;4;53,2148110175902
7156169;1;1;1;3;69,4262675738531
7156182;1;1;1;3;71,2106309477065
7156197;1;1;1;4;62,8720691174454
7156248;1;1;1;3;60,7531890204167
7156248;2;1;2;4;60,7531890204167
7156258;1;1;1;3;71,9495383624119
7156260;1;1;1;4;149,635019675969
7156264;1;1;1;3;190,530813458678
7156284;1;1;1;4;25,3097723985777
7156284;2;1;2;5;25,3097723985777
7156284;3;1;3;6;25,3097723985777
7156284;4;1;4;7;25,3097723985777
7156304;1;1;1;2;194,55051514461
7156304;2;1;2;3;194,55051514461
7156313;1;1;1;3;103,671551088869
7156324;1;1;1;3;35,9667246348284
7156327;1;1;1;3;40,900249868651
7156327;2;1;2;4;40,900249868651
7156352;1;1;1;3;27,1007397003045
7156352;2;1;2;4;27,1007397003045
7156352;3;1;3;5;27,1007397003045
7156353;1;1;1;3;31,1869676004295
7156353;2;1;2;4;31,1869676004295
7156354;1;1;1;3;35,4108897247805
7156354;2;1;2;4;35,4108897247805
7156360;1;1;1;4;18,1639104257624
7156362;1;1;1;3;31,1869676004295
7156362;2;1;2;4;31,1869676004295
7156368;1;1;1;4;14,7975932383563
7156377;1;1;1;3;25,5166181007096
7156377;2;1;2;4;25,5166181007096
7156378;1;1;1;4;32,1323725323745
7156378;2;1;2;5;32,1323725323745
7156378;3;1;3;6;32,1323725323745
7156415;1;1;1;3;1131,97112662215
7156439;1;1;1;1;464,784829310475
7156440;1;1;1;4;693,973971418793
7156440;2;1;2;5;693,973971418793
7156444;1;1;1;1;666,668133714369
7156446;2;1;2;4;763,94619872437
7156446;1;1;1;3;763,94619872437
7156448;1;1;1;3;575,254403818115
7156471;1;1;1;6;993,908386361955
7156471;2;1;2;9;993,908386361955
7156471;3;1;3;10;993,908386361955
7156471;4;1;4;11;993,908386361955
7156471;5;1;5;13;993,908386361955
7156473;1;1;1;4;178,910010134253
7156475;1;1;1;3;363,597823605486
7156475;2;1;2;4;363,597823605486
7156477;1;1;1;3;285,604889122203
7156479;1;1;1;3;750,114068118645
7156479;2;1;2;4;750,114068118645
7156486;1;1;1;4;532,153199542706
7156486;2;1;2;8;532,153199542706
7156489;1;1;1;4;618,51239242795
7156489;2;1;2;6;618,51239242795
7156491;1;1;1;3;562,327882600354
7156542;1;1;1;3;202,060877292603
7156542;2;1;2;4;202,060877292603
7156542;3;1;3;5;202,060877292603
7156544;1;1;1;2;222,032212494116
7156544;2;1;2;3;222,032212494116
7156544;3;1;3;4;222,032212494116
7156547;1;1;1;3;158,372627093705
7156547;2;1;2;4;158,372627093705
7156554;1;1;1;2;153,615475106295
7156569;1;1;1;3;51,0327926088412
7156572;1;1;1;3;44,1541390445813
7156572;2;1;2;4;44,1541390445813
7156579;1;1;1;3;76,1829551358799
7156579;2;1;2;4;76,1829551358799
7156594;1;1;1;3;72,2651883936022
7156597;1;1;1;3;67,6928380679966
7156606;1;1;1;3;67,6928380679966
7156614;1;1;1;3;74,6554732866365
7156614;2;1;2;4;74,6554732866365
7156614;3;1;3;5;74,6554732866365
7156615;1;1;1;6;64,6693506342048
7156615;2;1;2;7;64,6693506342048
7156617;1;1;1;3;54,3929665272386
7156617;2;1;2;4;54,3929665272386
7156617;3;1;3;5;54,3929665272386
7156618;1;1;1;3;76,1829551358799
7156618;2;1;2;4;76,1829551358799
7156622;1;1;1;4;77,2724585491836
7156622;2;1;2;5;77,2724585491836
7156630;1;1;1;4;61,1404535399617
7156630;2;1;2;5;61,1404535399617
7156631;1;1;1;3;57,7802796215644
7156634;1;1;1;3;54,1778183213219
7156643;1;1;1;3;67,0336310665263
7156643;2;1;2;4;67,0336310665263
7156643;3;1;3;5;67,0336310665263
7156645;1;1;1;3;77,0573103432669
7156647;1;1;1;3;50,9016260573045
7156647;2;1;2;4;50,9016260573045
7156649;1;1;1;3;62,0208534049197
7156651;1;1;1;3;47,4303313085987
7156652;1;1;1;3;138,858724799469
7156655;1;1;1;4;159,263410704378
7156655;2;1;2;5;159,263410704378
7156656;1;1;1;2;162,927034448077
7156656;2;1;2;3;162,927034448077
7156656;3;1;3;4;162,927034448077
7156658;1;1;1;4;157,737574613528
7156674;1;1;1;2;89,7739829307041
7156674;2;1;2;3;89,7739829307041
7156675;1;1;1;3;72,9089278616269
7156678;3;1;3;5;67,1784130439701
7156678;1;1;1;3;67,1784130439701
7156678;2;1;2;4;67,1784130439701
7156679;1;1;1;4;113,524674064673
7156685;1;1;1;3;96,6772387674769
7156688;1;1;1;3;96,430797735688
7156688;2;1;2;4;96,430797735688
7156692;1;1;1;2;97,089825584925
7156692;2;1;2;3;97,089825584925
7156735;1;1;1;3;82,2448141235253
7156744;1;1;1;3;89,0985486338191
7156744;2;1;2;4;89,0985486338191
7156748;3;1;3;5;64,6486406488691
7156748;1;1;1;3;64,6486406488691
7156748;2;1;2;4;64,6486406488691
7156752;1;1;1;3;20,3519496199402
7156752;2;1;2;4;20,3519496199402
7156809;1;1;1;3;64,1603182516899
7156809;2;1;2;4;64,1603182516899
7156809;3;1;3;5;64,1603182516899
7156821;1;1;1;3;15,1127718182112
7156821;2;1;2;4;15,1127718182112
7156821;3;1;3;5;15,1127718182112
7156828;1;1;1;3;6,57271526178713
7156833;1;1;1;5;19,7438339405245
7156834;1;1;1;3;16,7199180635239
7156834;2;1;2;4;16,7199180635239
7156834;3;1;3;5;16,7199180635239
7156834;4;1;4;6;16,7199180635239
7156849;1;1;1;2;8,36154559193254
7156849;2;1;2;3;8,36154559193254
7156849;3;1;3;4;8,36154559193254
7156875;1;1;1;2;14,2096788028065
7156875;2;1;2;3;14,2096788028065
7156875;3;1;3;4;14,2096788028065
7156875;4;1;4;5;14,2096788028065
7156879;1;1;1;4;18,8788940146326
7156879;2;1;2;5;18,8788940146326
7156879;3;1;3;6;18,8788940146326
7156879;4;1;4;7;18,8788940146326
7156879;5;1;5;8;18,8788940146326
7156881;1;1;1;4;10,8137022273484
7156883;1;1;1;3;11,4454122731375
7156883;2;1;2;4;11,4454122731375
7156883;3;1;3;5;11,4454122731375
7156886;1;1;1;3;6,57271526178713
7156892;1;1;1;2;8,1531545200133
7156892;2;1;2;3;8,1531545200133
7156892;3;1;3;4;8,1531545200133
7156895;1;1;1;3;13,7076731105427
7156895;2;1;2;4;13,7076731105427
7156895;3;1;3;5;13,7076731105427
7156895;4;1;4;6;13,7076731105427
7156896;1;1;1;3;11,2617802724274
7156906;1;1;1;2;13,9216125470822
7156942;1;1;1;1;23,4502434199631
7156942;2;1;2;2;23,4502434199631
7156958;1;1;1;3;2,12252859640901
7156958;2;1;2;6;2,12252859640901
7157054;1;1;1;3;17,0473264759094
7157054;2;1;2;4;17,0473264759094
7157157;1;1;1;2;31,8301325208168
7157167;1;1;1;4;58,2104835730857
7157167;2;1;2;5;58,2104835730857
7157168;1;1;1;3;40,8600405446918
7157168;2;1;2;4;40,8600405446918
7157168;3;1;3;5;40,8600405446918
7157171;1;1;1;1;39,4870460260386
7157179;1;1;1;3;41,0793720687239
7157179;2;1;2;4;41,0793720687239
7157181;1;1;1;2;36,5474953884663
7157191;1;1;1;3;1,28979033155359
7157191;2;1;2;4;1,28979033155359
7157211;1;1;1;3;16,2957740099519
7157216;1;1;1;2;13,9503954188728
7157233;1;1;1;2;11,2830451110933
7157246;1;1;1;2;8,49204193261423
7157246;2;1;2;3;8,49204193261423
7157251;1;1;1;3;7,9365787992406
7157254;1;1;1;3;6,81704777697368
7157254;2;1;2;4;6,81704777697368
7157261;1;1;1;4;10,1537574993957
7157263;1;1;1;3;12,1123647508145
7157263;2;1;2;4;12,1123647508145
7157273;1;1;1;3;13,8446409096266
7157278;1;1;1;2;7,0027328405217
7157282;1;1;1;5;8,16377572182777
7157292;1;1;1;2;6,45682732408134
7157292;2;1;2;3;6,45682732408134
7157292;3;1;3;4;6,45682732408134
7157294;1;1;1;3;7,82110274907758
7157296;1;1;1;2;9,40253759257775
7157297;1;1;1;2;8,36700826551795
7157300;1;1;1;4;11,1094859903242
7157311;1;1;1;3;9,9643746306189
7157311;2;1;2;4;9,9643746306189
7157311;3;1;3;5;9,9643746306189
7157312;1;1;1;2;16,0307077710309
7157316;1;1;1;2;7,22189690581267
7157316;2;1;2;3;7,22189690581267
7157316;3;1;3;4;7,22189690581267
7157317;1;1;1;2;9,40253759257775
7157325;1;1;1;3;19,3558219897921
7157327;1;1;1;3;14,9298154002547
7157330;1;1;1;3;19,0783925062449
7157331;1;1;1;2;17,8659502809159
7157344;1;1;1;3;437,915472667297
7157344;2;1;2;4;437,915472667297
7157344;3;1;3;5;437,915472667297
7157380;1;1;1;4;301,52969020942
7157380;2;1;2;5;301,52969020942
7157389;1;1;1;3;368,579886838487
7157389;2;1;2;2;368,579886838487
7157389;3;1;3;3;368,579886838487
7157390;1;1;1;3;201,932836353865
7157390;2;1;2;10;201,932836353865
7157414;1;1;1;3;261,342138594107
7157414;2;1;2;5;261,342138594107
7157423;1;1;1;3;86,236135811726
7157423;2;1;2;4;86,236135811726
7157428;1;1;1;4;95,698359387364
7157437;1;1;1;5;64,9046162533032
7157437;2;1;2;6;64,9046162533032
7157438;1;1;1;4;43,1256867540521
7157438;2;1;2;8;43,1256867540521
7157439;1;1;1;4;58,5496476700374
7157439;2;1;2;5;58,5496476700374
7157439;3;1;3;6;58,5496476700374
7157439;4;1;4;7;58,5496476700374
7157441;1;1;1;3;51,2086209274788
7157441;2;1;2;4;51,2086209274788
7157442;1;1;1;6;48,7745623947318
7157442;2;1;2;3;48,7745623947318
7157442;3;1;3;5;48,7745623947318
7157446;1;2;1;3;262,260796798524
7157446;2;2;2;4;262,260796798524
7157451;1;1;1;3;33,2321776609732
7157451;2;1;2;4;33,2321776609732
7157454;1;1;1;3;52,540364228969
7157454;2;1;2;4;52,540364228969
7157461;1;1;1;3;50,0689358028591
7157467;1;1;1;3;74,8484218961547
7157467;2;1;2;4;74,8484218961547
7157467;3;1;3;5;74,8484218961547
7157589;1;1;1;3;170,360964835841
7157594;1;1;1;3;246,193210608673
7157594;2;1;2;4;246,193210608673
7157599;1;1;1;3;179,938250140671
7157599;2;1;2;4;179,938250140671
7157601;1;1;1;3;164,137345864105
7157604;1;1;1;5;173,141795926001
7157605;1;1;1;4;168,473349250653
7157605;2;1;2;5;168,473349250653
7157607;1;1;1;4;163,380363073025
7157612;1;1;1;3;296,850904387166
7157612;2;1;2;4;296,850904387166
7157614;1;1;1;7;278,27277992147
7157614;2;1;2;8;278,27277992147
7157614;3;1;3;9;278,27277992147
7157632;1;1;1;3;187,940620072297
7157632;3;1;3;6;187,940620072297
7157632;2;1;2;5;187,940620072297
7157633;1;1;1;3;162,800890305276
7157633;2;1;2;4;162,800890305276
7157636;1;1;1;3;175,159329964057
7157637;1;1;1;3;187,014201166941
7157637;2;1;2;4;187,014201166941
7157637;3;1;3;5;187,014201166941
7157639;1;1;1;3;188,629772460578
7157639;2;1;2;4;188,629772460578
7157640;1;1;1;2;165,093772856404
7157646;1;1;1;3;100,864639617731
7157646;2;1;2;5;100,864639617731
7157649;1;1;1;3;106,983131403727
7157654;1;1;1;4;110,55429974281
7157654;2;1;2;5;110,55429974281
7157654;3;1;3;6;110,55429974281
7157659;1;1;1;3;108,764885516092
7157663;1;1;1;4;172,96428590267
7157676;1;1;1;2;15,9745061275946
7157679;1;1;1;5;12,5200394289185
7157683;1;1;1;6;14,4485774074613
7157685;1;1;1;4;26,5096176265694
7157685;2;1;2;5;26,5096176265694
7157685;3;1;3;7;26,5096176265694
7157686;1;1;1;4;50,7132830248956
7157687;1;1;1;7;57,2338007409203
7157688;1;1;1;4;61,7474473051051
7157690;1;1;1;5;49,2370148102178
7157694;1;1;1;3;58,515916358761
7157694;2;1;2;4;58,515916358761
7157697;1;1;1;2;41,0204696225496
7157700;1;1;1;4;47,4675082745607
7157700;2;1;2;5;47,4675082745607
7157702;1;1;1;2;61,0585427381406
7157704;1;1;1;3;19,3687722903616
7157704;2;1;2;4;19,3687722903616
7157708;1;1;1;4;18,1232513039713
7157805;1;1;1;3;193,235316760609
7157805;2;1;2;4;193,235316760609
7157805;3;1;3;5;193,235316760609
7157811;1;1;1;3;325,636427016603
7157820;1;1;1;2;187,037630994839
7157820;2;1;2;3;187,037630994839
7157820;3;1;3;4;187,037630994839
7157827;1;1;1;3;232,707214237481
7157832;1;1;1;3;64,5390845996485
7157833;1;1;1;3;66,3178961422379
7157833;2;1;2;4;66,3178961422379
7157837;1;1;1;1;64,4311516997333
7157841;1;1;1;3;62,876062871478
7157841;2;1;2;4;62,876062871478
7157841;3;1;3;5;62,876062871478
7157842;1;1;1;3;63,5805914095242
7157842;2;1;2;5;63,5805914095242
7157842;3;1;3;6;63,5805914095242
7157843;1;1;1;6;64,7706642284864
7157843;2;1;2;3;64,7706642284864
7157843;3;1;3;3;64,7706642284864
7157845;1;1;1;4;90,4280485103794
7157851;1;1;1;1;183,156964650869
7157853;1;1;1;3;361,758723067519
7157853;2;1;2;4;361,758723067519
7157853;3;1;3;5;361,758723067519
7157859;1;1;1;3;37,3743501743149
7157859;2;1;2;4;37,3743501743149
7157859;3;1;3;5;37,3743501743149
7157860;1;1;1;2;33,7554627867244
7157866;1;1;1;2;38,8375542229171
7157870;1;1;1;1;31,0982654705738
7157877;1;1;1;2;43,420458729749
7157882;1;1;1;4;50,7790085542018
7157887;1;1;1;2;50,0186559747162
7157887;2;1;2;3;50,0186559747162
7157896;1;1;1;3;36,0622769240256
7157896;2;1;2;4;36,0622769240256
7157902;1;1;1;7;14,1101492214999
7157902;2;1;2;8;14,1101492214999
7157902;3;1;3;5;14,1101492214999
7157902;4;1;4;11;14,1101492214999
7157905;1;1;1;3;31,9744242890418
7157905;2;1;2;4;31,9744242890418
7157908;1;1;1;4;27,167999724001
7157908;2;1;2;5;27,167999724001
7157917;1;1;1;2;44,8422471292983
7157918;1;1;1;3;57,3981297663817
7157918;2;1;2;4;57,3981297663817
7157919;1;1;1;3;61,7977484294934
7157919;2;1;2;4;61,7977484294934
7157919;3;1;3;5;61,7977484294934
7157919;4;1;4;6;61,7977484294934
7157920;1;1;1;5;61,4580706860926
7157920;3;1;3;7;61,4580706860926
7157920;2;1;2;6;61,4580706860926
7157921;1;1;1;2;55,9595568724327
7157923;1;1;1;4;50,240436869938
7157923;2;1;2;5;50,240436869938
7157923;3;1;3;6;50,240436869938
7157929;1;1;1;2;35,1124294939973
7157929;2;1;2;3;35,1124294939973
7157929;3;1;3;4;35,1124294939973
7157933;1;1;1;3;50,5772034790094
7157935;1;1;1;4;24,9143522892609
7157936;1;1;1;3;42,9034807032225
7157938;1;1;1;3;54,0188478549987
7157938;2;1;2;4;54,0188478549987
7157947;1;1;1;3;84,4641587219495
7157947;2;1;2;5;84,4641587219495
7157947;3;1;3;6;84,4641587219495
7157948;1;1;1;7;77,2814955010348
7157982;1;1;1;5;75,0040622495119
7157982;2;1;2;6;75,0040622495119
7157993;1;1;1;3;45,7858213830787
7157993;2;1;2;2;45,7858213830787
7157994;1;1;1;3;47,2356473266937
7157994;2;1;2;4;47,2356473266937
7158076;1;1;1;4;1300,27918657502
7158175;1;1;1;3;630,05712518542
7158189;1;1;1;4;135,45340050379
7158199;2;1;2;4;229,914398924613
7158199;3;1;3;5;229,914398924613
7158199;1;1;1;3;229,914398924613
7158205;1;1;1;3;283,948088226255
7158205;2;1;2;4;283,948088226255
7158215;1;1;1;3;206,417052786936
7158215;2;1;2;4;206,417052786936
7158231;1;1;1;2;50,258625036513
7158231;2;1;2;3;50,258625036513
7158264;1;1;1;1;41,1816843706665
7158264;2;1;2;2;41,1816843706665
7158265;1;1;1;3;36,3745833311659
7158265;2;1;2;4;36,3745833311659
7158275;1;1;1;3;71,9038879499395
7158275;2;1;2;4;71,9038879499395
7158278;1;1;1;4;61,4156993694487
7158283;1;1;1;3;65,9573277388458
7158284;1;1;1;3;75,6648937759102
7158284;2;1;2;4;75,6648937759102
7158298;1;1;1;3;27,4634349109218
7158329;1;1;1;2;40,622353890268
7158329;2;1;2;3;40,622353890268
7158330;1;1;1;3;25,5256663517019
7158330;2;1;2;4;25,5256663517019
7158337;1;1;1;2;4,97351911532899
7158337;2;1;2;3;4,97351911532899
7158339;1;1;1;3;4,64011300246668
7158341;1;1;1;3;4,27404854360433
7158345;1;1;1;3;3,3713426855608
7158347;1;1;1;5;3,40128007407358
7158351;1;1;1;4;4,27030256842766
7158352;1;1;1;4;4,4474961997603
7158352;2;1;2;5;4,4474961997603
7158353;1;1;1;4;3,95876807237864
7158353;2;1;2;5;3,95876807237864
7158355;1;1;1;2;3,68569303546989
7158355;2;1;2;3;3,68569303546989
7158356;1;1;1;2;3,5732427240192
7158356;2;1;2;3;3,5732427240192
7158358;1;1;1;2;3,70280749328477
7158358;2;1;2;3;3,70280749328477
7158358;3;1;3;4;3,70280749328477
7158358;4;1;4;5;3,70280749328477
7158360;1;1;1;4;5,15071274666162
7158360;2;1;2;5;5,15071274666162
7158372;1;1;1;3;25,5418645446457
7158382;1;1;1;2;3,38202546480728
7158382;2;1;2;3;3,38202546480728
7158382;3;1;3;4;3,38202546480728
7158383;1;1;1;4;4,7511637704229
7158392;1;1;1;3;4,74500706793003
7158392;2;1;2;4;4,74500706793003
7158400;1;1;1;2;5,08596942677967
7158400;2;1;2;3;5,08596942677967
7158401;1;1;1;3;5,63944087404328
7158402;1;1;1;3;4,06618624875538
7158404;1;1;1;2;3,47120461595022
7158405;1;1;1;3;5,63944087404328
7158405;2;1;2;4;5,63944087404328
7158407;1;1;1;3;34,2795576274996
7158416;1;1;1;3;4,53667535090323
7158421;1;1;1;3;34,4302834041851
7158424;1;1;1;3;17,8380308794167
7158426;1;1;1;4;46,5508743629896
7158495;1;1;1;5;149,288124654639
7158495;2;1;2;6;149,288124654639
7158495;3;1;3;7;149,288124654639
7158498;1;1;1;3;66,8079982915351
7158498;2;1;2;4;66,8079982915351
7158500;1;1;1;3;114,7892985759
7158500;3;1;3;6;114,7892985759
7158500;2;1;2;5;114,7892985759
7158502;1;1;1;3;98,5555520167366
7158502;2;1;2;4;98,5555520167366
7158503;1;1;1;5;106,085540469826
7158503;2;1;2;6;106,085540469826
7158503;3;1;3;9;106,085540469826
7158503;4;1;4;10;106,085540469826
