DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;P8692S3A1;FEX_C
7171613;2;1;2;2;132,888806217526
7171646;1;1;1;1;371,328363135998
7171646;2;1;2;2;371,328363135998
7171676;1;1;1;1;115,173554412197
7171676;2;1;2;2;115,173554412197
7171680;1;1;1;2;135,57358500987
7171680;2;1;2;3;135,57358500987
7171708;1;1;1;1;117,859421564
7171708;2;1;2;2;117,859421564
7171709;1;1;1;1;130,438362885836
7171709;2;1;2;2;130,438362885836
7171712;1;1;1;1;120,646035730273
7171712;2;1;2;2;120,646035730273
7171727;1;1;1;1;13,9345294402197
7171727;2;1;2;2;13,9345294402197
7171728;1;1;1;1;10,4337099622273
7171728;2;1;2;2;10,4337099622273
7171735;1;1;1;1;8,20921211510075
7171735;2;1;2;2;8,20921211510075
7171735;3;1;3;3;8,20921211510075
7171735;4;1;4;4;8,20921211510075
7171753;1;1;1;1;20,0090090204908
7171753;2;1;2;2;20,0090090204908
7171759;1;1;1;1;10,8885350675676
7171759;2;1;2;2;10,8885350675676
7171768;1;1;1;1;90,0881711161792
7171768;2;1;2;2;90,0881711161792
7171768;3;1;3;3;90,0881711161792
7171880;1;1;1;1;19,1028871465564
7171880;2;1;2;2;19,1028871465564
7171885;1;1;1;1;18,9041753283683
7171885;2;1;2;2;18,9041753283683
7171887;1;1;1;1;14,4937378314696
7171887;2;1;2;2;14,4937378314696
7171916;1;1;1;1;82,8292734961406
7171916;2;1;2;2;82,8292734961406
7171919;1;1;1;1;65,4131502206877
7171919;2;1;2;2;65,4131502206877
7171928;1;1;1;1;89,2222707658979
7171928;2;1;2;2;89,2222707658979
7171933;1;1;1;1;41,9922180203922
7171933;2;1;2;2;41,9922180203922
7171957;1;1;1;1;121,882791849584
7171957;2;1;2;2;121,882791849584
7171962;1;1;1;1;110,225112876299
7171962;2;1;2;2;110,225112876299
7171966;1;1;1;1;116,666877580993
7171966;2;1;2;2;116,666877580993
7172031;1;1;1;1;151,755590470346
7172031;2;1;2;2;151,755590470346
7172067;1;1;1;1;738,497269360145
7172067;2;1;2;2;738,497269360145
7172070;1;1;1;1;588,271210215244
7172070;2;1;2;2;588,271210215244
7172073;1;1;1;1;590,163550664632
7172073;2;1;2;2;590,163550664632
7172076;1;1;1;1;235,067233436324
7172076;2;1;2;2;235,067233436324
7172084;1;1;1;1;693,626959930336
7172084;2;1;2;2;693,626959930336
7172087;1;1;1;1;57,3959482335557
7172087;2;1;2;2;57,3959482335557
7172105;1;1;1;1;78,2401981047851
7172105;2;1;2;2;78,2401981047851
7172113;1;1;1;1;69,9853375430636
7172113;2;1;2;2;69,9853375430636
7172119;1;1;1;3;219,159328799233
7172119;2;1;2;4;219,159328799233
7172131;1;1;1;1;135,779017817086
7172131;2;1;2;2;135,779017817086
7172139;1;1;1;1;86,9177544813636
7172139;2;1;2;2;86,9177544813636
7172145;1;1;1;1;91,4824579744615
7172145;2;1;2;2;91,4824579744615
7172181;1;1;1;1;63,7743616636421
7172181;2;1;2;2;63,7743616636421
7172202;1;1;1;1;175,592862996188
7172202;2;1;2;6;175,592862996188
7172257;1;1;1;1;49,8080398800573
7172257;2;1;2;2;49,8080398800573
7172261;1;1;1;1;49,8080398800573
7172261;2;1;2;2;49,8080398800573
7172276;1;1;1;1;571,48635032979
7172276;2;1;2;2;571,48635032979
7172279;1;1;1;1;693,529666500789
7172279;2;1;2;2;693,529666500789
7172290;1;1;1;1;357,598502375354
7172290;2;1;2;2;357,598502375354
7172292;1;1;1;1;621,835362305844
7172292;2;1;2;2;621,835362305844
7172294;1;1;1;2;714,901473121907
7172294;2;1;2;1;714,901473121907
7172329;2;1;2;2;212,976994547565
7172329;1;1;1;1;212,976994547565
7172384;1;1;1;1;102,827359744572
7172384;2;1;2;2;102,827359744572
7172467;1;1;1;1;111,464528634404
7172467;2;1;2;2;111,464528634404
7172468;1;1;1;1;114,77089465741
7172468;2;1;2;2;114,77089465741
7172484;1;1;1;1;91,4987263602412
7172484;2;1;2;2;91,4987263602412
7172530;1;1;1;1;206,753716749726
7172530;2;1;2;2;206,753716749726
7172531;2;1;2;2;202,113129079071
7172531;1;1;1;1;202,113129079071
7172545;1;1;1;1;204,920161774097
7172545;2;1;2;2;204,920161774097
7172550;1;1;1;1;209,264314754785
7172550;2;1;2;2;209,264314754785
7172554;1;1;1;1;158,671504343448
7172554;2;1;2;2;158,671504343448
7172558;1;1;1;1;228,320508502639
7172558;2;1;2;2;228,320508502639
7172559;1;1;1;3;243,526928654989
7172559;2;1;2;4;243,526928654989
7172559;3;1;3;5;243,526928654989
7172611;1;1;1;1;212,18270102247
7172611;2;1;2;2;212,18270102247
7172616;1;1;1;1;293,54814169018
7172616;2;1;2;2;293,54814169018
7172672;1;1;1;1;26,2007501771652
7172672;2;1;2;2;26,2007501771652
7172676;1;1;1;1;19,7476098988625
7172676;2;1;2;2;19,7476098988625
7172791;1;1;1;1;149,653372407993
7172791;2;1;2;2;149,653372407993
7172820;1;1;1;1;83,9068726949307
7172820;2;1;2;2;83,9068726949307
7172827;1;1;1;1;84,7011915012312
7172827;2;1;2;2;84,7011915012312
7172827;3;1;3;3;84,7011915012312
7172839;1;1;1;1;93,9226645486905
7172839;2;1;2;2;93,9226645486905
7173012;1;1;1;1;26,9190392772447
7173012;2;1;2;2;26,9190392772447
7173020;1;1;1;1;69,8941458978091
7173020;2;1;2;2;69,8941458978091
7173098;2;1;2;2;56,5950018342152
7173098;1;1;1;1;56,5950018342152
7173115;1;1;1;1;43,6183521489931
7173115;2;1;2;2;43,6183521489931
7173199;1;1;1;2;13,6142667243936
7173199;2;1;2;3;13,6142667243936
7173245;1;1;1;1;317,8655838284
7173245;2;1;2;2;317,8655838284
7173267;1;1;1;1;763,126836443058
7173267;2;1;2;2;763,126836443058
7173286;1;1;1;1;488,027944847313
7173286;2;1;2;2;488,027944847313
7173302;1;1;1;1;321,676227379289
7173302;2;1;2;2;321,676227379289
7173324;1;1;1;1;363,973531542216
7173324;2;1;2;2;363,973531542216
7173354;1;1;1;1;680,254828515011
7173354;2;1;2;2;680,254828515011
7173354;3;1;3;3;680,254828515011
7173354;4;1;4;4;680,254828515011
7173358;1;1;1;1;498,48168150035
7173358;2;1;2;2;498,48168150035
7173374;1;1;1;1;65,1442299884838
7173374;2;1;2;2;65,1442299884838
7173382;1;1;1;1;52,0975521820893
7173382;2;1;2;2;52,0975521820893
7173448;1;1;1;1;6,45521868634004
7173448;2;1;2;2;6,45521868634004
7173454;1;1;1;1;11,9956160550781
7173454;2;1;2;2;11,9956160550781
7173470;1;1;1;1;11,8822626302572
7173470;2;1;2;2;11,8822626302572
7173472;1;1;1;1;9,60839868795362
7173472;2;1;2;2;9,60839868795362
7173474;1;1;1;1;10,1722468685583
7173474;2;1;2;2;10,1722468685583
7173476;1;1;1;1;19,1264953044687
7173476;2;1;2;2;19,1264953044687
7173513;1;1;1;1;14,027346050766
7173513;2;1;2;2;14,027346050766
7173513;3;1;3;3;14,027346050766
7173540;1;1;1;1;56,1511859158924
7173540;2;1;2;2;56,1511859158924
7173585;1;1;1;1;67,2468444637133
7173585;2;1;2;2;67,2468444637133
7173624;1;1;1;1;107,385337133319
7173624;2;1;2;2;107,385337133319
7173628;1;1;1;2;128,576360444135
7173628;2;1;2;3;128,576360444135
7173674;1;1;1;1;41,0389645904421
7173674;2;1;2;2;41,0389645904421
7173746;1;1;1;1;866,592347737029
7173746;2;1;2;2;866,592347737029
7173746;3;1;3;3;866,592347737029
7173746;4;1;4;4;866,592347737029
7173758;1;1;1;1;948,793695444127
7173758;2;1;2;2;948,793695444127
7173759;1;1;1;2;1025,4972412131
7173759;2;1;2;1;1025,4972412131
7173777;1;1;1;1;837,137237624851
7173777;2;1;2;2;837,137237624851
7173783;1;1;1;1;1073,66523669578
7173783;2;1;2;4;1073,66523669578
7173795;1;1;1;1;915,703564479893
7173795;2;1;2;2;915,703564479893
7173845;1;1;1;1;5,66843674445552
7173845;2;1;2;2;5,66843674445552
7173848;1;1;1;1;8,1969668564148
7173848;2;1;2;2;8,1969668564148
7173897;1;1;1;1;288,948890300644
7173897;2;1;2;2;288,948890300644
7173901;1;1;1;1;392,698727465738
7173901;2;1;2;2;392,698727465738
7173932;1;1;1;2;125,046529146387
7173932;2;1;2;3;125,046529146387
7173951;1;1;1;1;136,27851189877
7173951;2;1;2;2;136,27851189877
7173957;1;1;1;1;126,571306650849
7173957;2;1;2;2;126,571306650849
7173973;1;1;1;1;139,412633820098
7173973;2;1;2;2;139,412633820098
7173975;1;1;1;1;119,823013410945
7173975;2;1;2;2;119,823013410945
7174041;1;1;1;1;747,823112596602
7174041;2;1;2;2;747,823112596602
7174045;1;1;1;1;593,33345148406
7174045;2;1;2;2;593,33345148406
7174063;1;1;1;1;62,1425571636646
7174063;2;1;2;2;62,1425571636646
7174122;1;1;1;1;10,7115957641036
7174122;2;1;2;2;10,7115957641036
7174129;2;1;2;2;6,08968000315563
7174129;1;1;1;1;6,08968000315563
7174194;1;1;1;1;102,851726246929
7174194;2;1;2;2;102,851726246929
7174233;1;1;1;3;51,6477428422175
7174233;2;1;2;4;51,6477428422175
7174337;1;1;1;1;57,2624827767611
7174337;2;1;2;2;57,2624827767611
7174360;1;1;1;1;487,274403362483
7174360;2;1;2;2;487,274403362483
7174365;1;1;1;1;385,420748213255
7174365;2;1;2;2;385,420748213255
7174376;1;1;1;1;99,0765594553541
7174376;2;1;2;2;99,0765594553541
7174378;1;1;1;1;114,920304821928
7174378;2;1;2;2;114,920304821928
7174380;1;1;1;1;115,509440757127
7174380;2;1;2;2;115,509440757127
7174401;1;1;1;1;35,5200001162398
7174401;2;1;2;2;35,5200001162398
7174423;1;1;1;1;27,306689282773
7174423;2;1;2;2;27,306689282773
7174427;2;1;2;2;38,3390522250769
7174427;1;1;1;1;38,3390522250769
7174448;1;1;1;1;35,5200001162398
7174448;2;1;2;2;35,5200001162398
7174467;1;1;1;1;175,473707362829
7174467;2;1;2;2;175,473707362829
7174468;1;1;1;1;175,473707362829
7174468;2;1;2;2;175,473707362829
7174494;1;1;1;1;252,381226696606
7174494;2;1;2;2;252,381226696606
7174500;1;1;1;1;44,5329734655464
7174500;2;1;2;2;44,5329734655464
7174509;1;1;1;1;32,3342906584257
7174509;2;1;2;2;32,3342906584257
7174513;1;1;1;1;32,3342906584257
7174513;2;1;2;2;32,3342906584257
7174544;1;1;1;1;32,9571487968588
7174544;2;1;2;2;32,9571487968588
7174603;1;1;1;1;137,644175090043
7174603;2;1;2;2;137,644175090043
7174640;1;1;1;1;74,5276665871008
7174640;2;1;2;2;74,5276665871008
7174646;1;1;1;1;325,179720191978
7174646;2;1;2;2;325,179720191978
7174679;1;1;1;1;358,109103817011
7174679;2;1;2;2;358,109103817011
7174681;1;1;1;1;232,023358402199
7174681;2;1;2;2;232,023358402199
7174690;1;1;1;1;241,680113452707
7174690;2;1;2;2;241,680113452707
7174702;1;1;1;1;216,231919416632
7174702;2;1;2;2;216,231919416632
7174717;1;1;1;1;213,299765946868
7174717;2;1;2;2;213,299765946868
7174721;1;1;1;1;64,7441698651398
7174721;2;1;2;2;64,7441698651398
7174768;1;1;1;1;110,225112876299
7174768;2;1;2;2;110,225112876299
7174803;1;1;1;1;37,1263174576722
7174803;2;1;2;2;37,1263174576722
7174842;1;1;1;1;69,6258699996636
7174842;2;1;2;2;69,6258699996636
7174853;1;1;1;1;73,6468976688682
7174853;2;1;2;2;73,6468976688682
7174853;3;1;3;3;73,6468976688682
7174854;1;1;1;1;217,223160080098
7174854;2;1;2;2;217,223160080098
7174855;1;1;1;1;121,486020802454
7174855;2;1;2;2;121,486020802454
7174856;1;1;1;1;168,207601456002
7174856;2;1;2;2;168,207601456002
7174865;1;1;1;1;148,2199403176
7174865;2;1;2;4;148,2199403176
7174873;1;1;1;1;107,52408392026
7174873;2;1;2;4;107,52408392026
7174901;1;1;1;1;134,568381449941
7174901;2;1;2;2;134,568381449941
7174902;1;1;1;1;95,537623092721
7174902;2;1;2;2;95,537623092721
7174907;1;1;1;1;202,041860027373
7174907;2;1;2;3;202,041860027373
7174907;3;1;3;4;202,041860027373
7174936;1;1;1;1;172,755997712955
7174936;2;1;2;2;172,755997712955
7174939;1;1;1;1;175,772411252786
7174939;2;1;2;2;175,772411252786
7174945;1;1;1;1;194,667461947204
7174945;2;1;2;2;194,667461947204
7174952;1;1;1;1;160,263314910968
7174952;2;1;2;2;160,263314910968
7174987;1;1;1;1;188,090621345742
7174987;2;1;2;2;188,090621345742
7175009;1;1;1;1;126,143363603696
7175009;2;1;2;2;126,143363603696
7175011;2;1;2;2;198,822518659764
7175011;1;1;1;1;198,822518659764
7175048;2;1;2;2;541,990454455348
7175048;1;1;1;1;541,990454455348
7175069;1;1;1;1;90,6561879136465
7175069;2;1;2;2;90,6561879136465
7175230;1;1;1;1;192,199351684352
7175230;2;1;2;2;192,199351684352
7175438;1;1;1;1;13,0569694644774
7175438;2;1;2;2;13,0569694644774
7175486;1;1;1;1;189,402501570362
7175486;2;1;2;2;189,402501570362
7175489;1;1;1;1;221,656224284071
7175489;2;1;2;2;221,656224284071
7175489;3;1;3;3;221,656224284071
7175495;1;1;1;1;13,2387804840829
7175495;2;1;2;2;13,2387804840829
7175510;1;1;1;1;8,41194092636709
7175510;2;1;2;2;8,41194092636709
7175577;1;1;1;1;6,50095347431489
7175577;2;1;2;2;6,50095347431489
7175605;2;1;2;2;26,3604092528859
7175605;1;1;1;1;26,3604092528859
7175611;1;1;1;1;17,721913881791
7175611;2;1;2;2;17,721913881791
7175648;1;1;1;1;14,1715585982327
7175648;2;1;2;2;14,1715585982327
7175655;1;1;1;1;218,034412039645
7175655;2;1;2;2;218,034412039645
7175657;1;1;1;1;286,526543657919
7175657;2;1;2;2;286,526543657919
7175674;1;1;1;1;213,888304546387
7175674;2;1;2;2;213,888304546387
7175770;1;1;1;1;59,3010452673388
7175770;2;1;2;2;59,3010452673388
7175774;1;1;1;1;54,1666624277004
7175774;2;1;2;2;54,1666624277004
7175785;1;1;1;1;48,5511544944651
7175785;2;1;2;2;48,5511544944651
7175788;1;1;1;1;70,7090296308633
7175788;2;1;2;2;70,7090296308633
7175789;1;1;1;1;49,8080398800573
7175789;2;1;2;2;49,8080398800573
7175817;1;1;1;1;34,8616996096395
7175817;2;1;2;2;34,8616996096395
7175851;1;1;1;1;173,823016122479
7175851;2;1;2;2;173,823016122479
7175858;1;1;1;1;326,576575745264
7175858;2;1;2;2;326,576575745264
7175863;1;1;1;1;67,4937791208766
7175863;2;1;2;2;67,4937791208766
7175965;1;1;1;1;136,68936192171
7175965;2;1;2;2;136,68936192171
7175966;1;1;1;1;120,060015104098
7175966;2;1;2;2;120,060015104098
7175984;1;1;1;1;186,984290863491
7175984;2;1;2;2;186,984290863491
7176028;1;1;1;1;25,4192484035336
7176028;2;1;2;2;25,4192484035336
7176029;1;1;1;1;24,3595732542719
7176029;2;1;2;2;24,3595732542719
7176067;1;1;1;1;102,674038236657
7176067;2;1;2;2;102,674038236657
7176079;1;1;1;1;661,553644968713
7176079;2;1;2;2;661,553644968713
7176091;1;1;1;1;472,765241205128
7176091;2;1;2;2;472,765241205128
7176140;1;1;1;1;61,9844336326903
7176140;2;1;2;2;61,9844336326903
7176164;1;1;1;1;121,483506145931
7176164;2;1;2;2;121,483506145931
7176166;2;1;2;2;96,760482588617
7176166;1;1;1;1;96,760482588617
7176232;1;1;1;1;52,6768845924167
7176232;2;1;2;2;52,6768845924167
7176479;1;1;1;1;7,06679958734263
7176479;2;1;2;2;7,06679958734263
7176481;1;1;1;3;5,38251331756496
7176481;2;1;2;4;5,38251331756496
7176549;1;1;1;1;16,9612683976609
7176549;2;1;2;3;16,9612683976609
7176554;1;1;1;1;12,5650795972108
7176554;2;1;2;2;12,5650795972108
7176596;1;1;1;1;76,897499666701
7176596;2;1;2;2;76,897499666701
7176698;1;1;1;1;22,2433099282941
7176698;2;1;2;2;22,2433099282941
7176699;1;1;1;1;28,8072843619789
7176699;2;1;2;2;28,8072843619789
7176701;1;1;1;1;24,7067040848791
7176701;2;1;2;2;24,7067040848791
7176782;1;1;1;1;328,253382520387
7176782;2;1;2;2;328,253382520387
7176869;1;1;1;1;96,6710198499429
7176869;2;1;2;2;96,6710198499429
7176870;1;1;1;1;67,5672782597863
7176870;2;1;2;2;67,5672782597863
7176945;1;1;1;1;66,9575467850421
7176945;2;1;2;2;66,9575467850421
7176981;1;1;1;1;812,757476382194
7176981;2;1;2;2;812,757476382194
7176984;1;1;1;1;883,554008568629
7176984;2;1;2;2;883,554008568629
7176990;1;1;1;1;79,978503946829
7176990;2;1;2;2;79,978503946829
7177008;1;1;1;1;43,862700981017
7177008;2;1;2;2;43,862700981017
7177008;3;1;3;3;43,862700981017
7177009;1;1;1;1;52,9204872981165
7177009;2;1;2;2;52,9204872981165
7177013;1;1;1;1;23,7742061645482
7177013;2;1;2;2;23,7742061645482
7177014;1;1;1;1;23,7742061645482
7177014;2;1;2;2;23,7742061645482
7177016;1;1;1;1;28,8455061080064
7177016;2;1;2;2;28,8455061080064
7177021;1;1;1;1;144,347656254028
7177021;2;1;2;2;144,347656254028
7177029;2;1;2;2;154,182547936693
7177029;1;1;1;1;154,182547936693
7177033;1;1;1;1;166,01810088068
7177033;2;1;2;2;166,01810088068
7177037;1;1;1;1;247,552525248374
7177037;2;1;2;5;247,552525248374
7177058;1;1;1;1;11,401241062581
7177058;2;1;2;2;11,401241062581
7177111;1;1;1;1;70,8969697105435
7177111;2;1;2;2;70,8969697105435
7177126;1;1;1;1;133,24191619681
7177126;2;1;2;2;133,24191619681
7177131;1;1;1;1;86,2731301901705
7177131;2;1;2;2;86,2731301901705
7177131;3;1;3;3;86,2731301901705
7177165;1;1;1;1;126,107754912302
7177165;2;1;2;4;126,107754912302
7177169;1;1;1;1;159,563301321219
7177169;2;1;2;2;159,563301321219
7177182;1;1;1;1;123,485677745894
7177182;2;1;2;2;123,485677745894
7177184;1;1;1;1;214,137091501339
7177184;2;1;2;2;214,137091501339
7177212;1;1;1;2;222,012307748849
7177212;2;1;2;3;222,012307748849
7177212;3;1;3;4;222,012307748849
7177222;1;1;1;1;262,783525714366
7177222;2;1;2;2;262,783525714366
7177225;1;1;1;1;173,783055989596
7177225;2;1;2;2;173,783055989596
7177226;1;1;1;1;323,675645745417
7177226;2;1;2;2;323,675645745417
7177228;1;1;1;1;263,157648845323
7177228;2;1;2;2;263,157648845323
7177230;1;1;1;1;200,963438964062
7177230;2;1;2;2;200,963438964062
7177235;1;1;1;1;173,823016122479
7177235;2;1;2;2;173,823016122479
7177242;1;1;1;1;360,461021308123
7177242;2;1;2;2;360,461021308123
7177247;1;1;1;1;355,469871817028
7177247;2;1;2;2;355,469871817028
7177289;1;1;1;1;575,254403818115
7177289;2;1;2;2;575,254403818115
7177293;1;1;1;1;2572,74652283881
7177293;2;1;2;2;2572,74652283881
7177327;1;1;1;1;541,914224671105
7177327;2;1;2;2;541,914224671105
7177434;1;1;1;1;2,14102003541797
7177434;2;1;2;2;2,14102003541797
7177529;1;1;1;1;22,9854157059324
7177529;2;1;2;2;22,9854157059324
7177592;1;1;1;1;28,0436849231599
7177592;2;1;2;2;28,0436849231599
7177635;1;1;1;1;18,8883854673928
7177635;2;1;2;2;18,8883854673928
7177842;1;1;1;1;48,6241641824563
7177842;2;1;2;2;48,6241641824563
7178002;1;1;1;1;115,867957448868
7178002;2;1;2;2;115,867957448868
7178045;1;1;1;1;11,3063525647075
7178045;2;1;2;2;11,3063525647075
7178046;1;1;1;1;8,71906874447855
7178046;2;1;2;2;8,71906874447855
7178084;1;1;1;1;16,2708675677057
7178084;2;1;2;2;16,2708675677057
7178090;1;1;1;1;141,533338432801
7178090;2;1;2;2;141,533338432801
7178094;1;1;1;1;298,778055269716
7178094;2;1;2;2;298,778055269716
7178099;1;1;1;1;180,784307260745
7178099;2;1;2;2;180,784307260745
7178101;1;1;1;1;199,822972913742
7178101;2;1;2;2;199,822972913742
7178110;1;1;1;1;94,4268010568531
7178110;2;1;2;2;94,4268010568531
7178129;1;1;1;1;165,3473872811
7178129;2;1;2;2;165,3473872811
7178246;1;1;1;1;260,816405133647
7178246;2;1;2;2;260,816405133647
7178247;1;1;1;1;260,816405133647
7178247;2;1;2;2;260,816405133647
7178364;1;1;1;3;181,830440040043
7178364;2;1;2;4;181,830440040043
7178364;3;1;3;5;181,830440040043
7178373;1;1;1;1;85,7845594073503
7178373;2;1;2;2;85,7845594073503
7178386;1;1;1;1;79,4263585478314
7178386;2;1;2;2;79,4263585478314
7178534;1;1;1;1;123,211493232996
7178534;2;1;2;2;123,211493232996
7178541;1;1;1;1;129,247856802872
7178541;2;1;2;2;129,247856802872
7178649;1;1;1;1;894,661016448711
7178649;2;1;2;2;894,661016448711
7178663;1;1;1;1;969,411925469047
7178663;2;1;2;2;969,411925469047
7178691;1;1;1;1;1725,72019796386
7178691;2;1;2;3;1725,72019796386
7178694;1;1;1;1;2048,23192059978
7178694;2;1;2;2;2048,23192059978
7178702;1;1;1;1;982,353781066295
7178702;2;1;2;2;982,353781066295
7178703;1;1;1;1;898,735781188533
7178703;2;1;2;2;898,735781188533
7178709;1;1;1;2;897,756937106539
7178709;2;1;2;1;897,756937106539
7178723;1;1;1;1;1437,26396753563
7178723;2;1;2;2;1437,26396753563
7178747;1;1;1;1;994,902693601167
7178747;2;1;2;2;994,902693601167
7178747;3;1;3;3;994,902693601167
7178765;1;1;1;1;915,019089137103
7178765;2;1;2;2;915,019089137103
7178765;3;1;3;3;915,019089137103
7178774;1;1;1;1;1576,88811974982
7178774;2;1;2;2;1576,88811974982
7178784;1;1;1;1;994,902693601167
7178784;2;1;2;2;994,902693601167
7178788;3;1;3;3;955,215119390896
7178788;1;1;1;1;955,215119390896
7178788;2;1;2;2;955,215119390896
7178792;1;1;1;1;2034,89680995532
7178792;2;1;2;2;2034,89680995532
7178804;1;1;1;1;904,116775339255
7178804;2;1;2;2;904,116775339255
7178814;1;1;1;1;985,025383717863
7178814;2;1;2;2;985,025383717863
7178818;1;1;1;1;876,015990269621
7178818;2;1;2;2;876,015990269621
7178831;1;1;1;1;1046,00149217362
7178831;2;1;2;2;1046,00149217362
7178834;1;1;1;1;931,14100342944
7178834;2;1;2;2;931,14100342944
7178849;1;1;1;1;970,828577639711
7178849;2;1;2;2;970,828577639711
7178853;1;1;1;1;1197,31083861833
7178853;2;1;2;2;1197,31083861833
7178855;1;1;1;1;1028,91644657405
7178855;2;1;2;2;1028,91644657405
7178878;1;1;1;1;963,443735492452
7178878;2;1;2;2;963,443735492452
7178878;3;1;3;3;963,443735492452
7178880;1;1;1;1;980,705887523016
7178880;2;1;2;2;980,705887523016
7178883;1;1;1;1;1071,13585133167
7178883;2;1;2;2;1071,13585133167
7178888;1;1;1;1;1237,55878213812
7178888;2;1;2;2;1237,55878213812
7178890;1;1;1;1;1194,23981042336
7178890;2;1;2;3;1194,23981042336
7178893;1;1;1;1;1209,76066683398
7178893;2;1;2;2;1209,76066683398
7178895;1;1;1;1;1253,06803560406
7178895;2;1;2;2;1253,06803560406
7178901;1;1;1;1;1179,19552896713
7178901;2;1;2;2;1179,19552896713
7178912;1;1;1;1;1013,97203778652
7178912;2;1;2;2;1013,97203778652
7178921;1;1;1;1;1114,52762785166
7178921;2;1;2;2;1114,52762785166
7178921;3;1;3;3;1114,52762785166
7178934;1;1;1;1;1853,58214919226
7178934;2;1;2;2;1853,58214919226
7178937;1;1;1;1;1469,25562325144
7178937;2;1;2;2;1469,25562325144
7178951;1;1;1;1;992,687775196257
7178951;2;1;2;2;992,687775196257
7178959;1;1;1;1;1019,03913669074
7178959;2;1;2;2;1019,03913669074
7178968;1;1;1;1;1430,26325946636
7178968;2;1;2;2;1430,26325946636
7178981;1;1;1;1;1004,09472790321
7178981;2;1;2;2;1004,09472790321
7178999;1;1;1;1;915,703564479893
7178999;2;1;2;2;915,703564479893
7179000;1;1;1;1;6,1477251423111
7179000;2;1;2;2;6,1477251423111
7179005;1;1;1;1;10,6074953830084
7179005;2;1;2;2;10,6074953830084
7179037;2;1;2;2;6,1477251423111
7179037;1;1;1;1;6,1477251423111
7179038;1;1;1;1;10,8903749865419
7179038;2;1;2;2;10,8903749865419
7179078;1;1;1;1;6,1477251423111
7179078;2;1;2;2;6,1477251423111
7179114;1;1;1;1;4,84304419165159
7179114;2;1;2;2;4,84304419165159
7179124;1;1;1;1;796,332581212803
7179124;2;1;2;2;796,332581212803
7179171;1;1;1;1;10,9682155588011
7179171;2;1;2;2;10,9682155588011
7179227;1;1;1;1;200,3709718399
7179227;2;1;2;2;200,3709718399
7179230;1;1;1;2;843,863421089246
7179230;2;1;2;3;843,863421089246
7179230;3;1;3;4;843,863421089246
7179231;1;1;1;1;791,005223376874
7179231;2;1;2;2;791,005223376874
7179331;1;1;1;1;431,728779846088
7179331;2;1;2;2;431,728779846088
7179332;1;1;1;1;616,278376291942
7179332;2;1;2;2;616,278376291942
7179343;1;1;1;1;602,057545596286
7179343;2;1;2;2;602,057545596286
7179358;1;1;1;1;103,447702551174
7179358;2;1;2;2;103,447702551174
7179364;1;1;1;1;103,447702551174
7179364;2;1;2;2;103,447702551174
7179377;1;1;1;1;277,307101154574
7179377;2;1;2;2;277,307101154574
7179390;1;1;1;1;102,105538013207
7179390;2;1;2;2;102,105538013207
7179400;1;1;1;1;111,716801281338
7179400;2;1;2;2;111,716801281338
7179405;1;1;1;1;304,604499768137
7179405;2;1;2;2;304,604499768137
7179407;1;1;1;1;177,919350188797
7179407;2;1;2;2;177,919350188797
7179419;1;1;1;1;603,584274887035
7179419;2;1;2;2;603,584274887035
7179421;1;1;1;1;516,794794344283
7179421;2;1;2;2;516,794794344283
7179422;1;1;1;1;516,794794344283
7179422;2;1;2;2;516,794794344283
7179424;1;1;1;1;524,953176055608
7179424;2;1;2;2;524,953176055608
7179431;1;1;1;1;516,794794344283
7179431;2;1;2;2;516,794794344283
7179432;1;1;1;3;649,165317309132
7179432;2;1;2;4;649,165317309132
7179458;1;1;1;1;923,879096646971
7179458;2;1;2;2;923,879096646971
7179461;1;1;1;1;1117,86959712172
7179461;2;1;2;2;1117,86959712172
7179493;1;1;1;1;156,005132139309
7179493;2;1;2;2;156,005132139309
7179509;1;1;1;1;564,012972521526
7179509;2;1;2;2;564,012972521526
7179514;1;1;1;1;712,801041309905
7179514;2;1;2;2;712,801041309905
7179526;1;1;1;1;133,21469125962
7179526;2;1;2;2;133,21469125962
7179566;1;1;1;1;48,6637006050211
7179566;2;1;2;3;48,6637006050211
7179566;3;1;3;4;48,6637006050211
7179597;1;1;1;1;81,2573192723986
7179597;2;1;2;2;81,2573192723986
7179694;1;1;1;1;149,116567125134
7179694;2;1;2;2;149,116567125134
7179698;1;1;1;1;75,7234681962811
7179698;2;1;2;2;75,7234681962811
7179711;1;1;1;1;167,279871589165
7179711;2;1;2;2;167,279871589165
7179719;1;1;1;1;182,025823885525
7179719;2;1;2;2;182,025823885525
7179734;1;1;1;1;95,0985992734578
7179734;2;1;2;2;95,0985992734578
7179741;1;1;1;1;219,991617379051
7179741;2;1;2;2;219,991617379051
7179854;1;1;1;1;110,770253047056
7179854;2;1;2;2;110,770253047056
7179909;1;1;1;1;79,1591745232653
7179909;2;1;2;2;79,1591745232653
7179910;1;1;1;1;78,7242162307456
7179910;2;1;2;2;78,7242162307456
7179910;3;1;3;3;78,7242162307456
7179934;1;1;1;1;65,4919840972166
7179934;2;1;2;2;65,4919840972166
7179942;1;1;1;1;46,6831837026404
7179942;2;1;2;2;46,6831837026404
7179951;1;1;1;1;57,9365095337027
7179951;2;1;2;2;57,9365095337027
7179956;1;1;1;1;82,3923231434056
